user_taxonomy_id,user_taxonomy_name,user_example_index,user_source_row_index,user_text,target_bot_taxonomy_id,target_bot_name,expresses_target,generation_status,manual_reason,bot_text,variation_style,variation_opening,variation_target_length
user-expresses-isolation,the user expresses social isolation or disconnection,39,239,"I’m brushing my teeth and I can already tell today will feel like that same loop again. I’ll be around people and still feel like I’m on the outside, like nobody really gets what I mean. After a while I just stop trying to talk because it feels like I’m doing it alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really draining, like you’re surrounded by people but still not connecting. When do you notice that “outside looking in” feeling gets strongest, and is there anyone it feels even a little easier to talk with? If you want, we can think of one small way to break the loop today, like sending a short check-in to someone or planning a brief solo reset.",brief and natural,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,39,239,"I’m brushing my teeth and I can already tell today will feel like that same loop again. I’ll be around people and still feel like I’m on the outside, like nobody really gets what I mean. After a while I just stop trying to talk because it feels like I’m doing it alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling that outside-looking-in loneliness can make thoughts of hurting yourself feel like the only way to cope, and I’m really sorry you’re carrying that. It makes sense that you’d stop trying to talk when it feels like you’re doing it alone, and you don’t deserve to be stuck with that pain by yourself. If those self-harm urges show up today, can we pause and find one small safer alternative together, like stepping away, grounding your body, or reaching out to someone you trust?",warm but restrained,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,40,240,"I’m typing this on my phone and it’s like I don’t have anyone I can actually reach when I feel off. This keeps happening where I try to connect and somehow end up feeling more misunderstood, so I just retreat. I feel weirdly cut off from people even when I’m not technically alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really draining, especially when you try to reach out and end up feeling even more disconnected. When this happens, what’s usually going on right before you decide to retreat—like a specific conversation, place, or time of day? If you want, we can think through one small, low-pressure way to stay connected that doesn’t leave you feeling exposed.",calm and matter-of-fact,"sound like a real chat reply, not an essay",3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,40,240,"I’m typing this on my phone and it’s like I don’t have anyone I can actually reach when I feel off. This keeps happening where I try to connect and somehow end up feeling more misunderstood, so I just retreat. I feel weirdly cut off from people even when I’m not technically alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling cut off like this can get so painful that thoughts of hurting yourself can start to feel like a way to cope, and it makes sense you’d want relief. You’re not weak or wrong for feeling this way, and you deserve support when it hits. If those urges are showing up, can we talk about what they’re like right now and what you can do in the next few minutes to stay safe?",plainspoken and concise,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,41,241,"I'm walking around the block and it feels like I'm moving through the world behind glass. Even when I'm with people, I can tell they don't really understand me, so I keep everything to myself. I feel completely cut off and I don't know who I can actually talk to.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That “behind glass” feeling sounds really disorienting, especially when you’re around people but still feel unseen. If you think about one person you trust even a little, what would feel safest to share with them—something small and concrete rather than everything at once? If there isn’t anyone right now, we can talk here about what’s been making you feel most cut off lately.",warm but restrained,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,41,241,"I'm walking around the block and it feels like I'm moving through the world behind glass. Even when I'm with people, I can tell they don't really understand me, so I keep everything to myself. I feel completely cut off and I don't know who I can actually talk to.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"It sounds like you feel separated from the world and painfully alone. When feeling that cut off, it can make thoughts of hurting yourself seem like a way to cope, and it makes sense that you’d keep things inside if you expect not to be understood. You don’t have to carry that by yourself right now—if those urges are coming up, can you tell me whether you’re feeling safe at this moment and what usually helps even a little?",measured and careful,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,42,242,"It’s spring break and I thought the time off would feel relaxing, but I mostly just feel cut off from everyone. Yesterday I tried bringing up how overwhelmed I’ve been to a class friend, and they kind of laughed it off and changed the subject. Now I can’t stop thinking that I don’t really have anyone who understands me or even wants to hear it.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really isolating. Spring break can make disconnection feel sharper, especially when you tried to open up and got brushed off. If you want, tell me a bit more about what’s been overwhelming lately and what kind of support you wish you had right now.",calm and matter-of-fact,open with a short acknowledgement,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,42,242,"It’s spring break and I thought the time off would feel relaxing, but I mostly just feel cut off from everyone. Yesterday I tried bringing up how overwhelmed I’ve been to a class friend, and they kind of laughed it off and changed the subject. Now I can’t stop thinking that I don’t really have anyone who understands me or even wants to hear it.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling brushed off like that can sting a lot, and it makes total sense that you’d end up feeling alone and overwhelmed. If those feelings are sliding into thoughts of hurting yourself, that doesn’t make you “too much” or broken—it’s a sign you’re carrying more than you should have to on your own. You deserve support that actually meets you where you are, and we can talk through what’s been piling up and a safer way to get through tonight.",direct and conversational,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,43,243,"I’m sitting in my parked car after leaving a small get-together, and it hit me that I felt alone the entire time. I tried to say something real about what’s been on my mind, but everyone just nodded and moved on like they didn’t understand. Now I can’t think of anyone I could call who would actually get it.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really isolating. If you want, you could text one person you trust with something simple like “I’m having a rough night—can you talk for a few minutes?” and see who’s available. When you’re ready, tell me what you tried to share at the get-together and what response you were hoping for.",calm and matter-of-fact,open with a short acknowledgement,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,43,243,"I’m sitting in my parked car after leaving a small get-together, and it hit me that I felt alone the entire time. I tried to say something real about what’s been on my mind, but everyone just nodded and moved on like they didn’t understand. Now I can’t think of anyone I could call who would actually get it.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"It sounds like you left that get-together feeling painfully unseen and alone. If that kind of loneliness is bringing up thoughts of hurting yourself, it makes sense you’d feel overwhelmed—those feelings are heavy, and you don’t have to be ashamed of them. Can we focus on getting you through this moment safely, like staying in the car and taking a few slow breaths while we figure out who you could reach out to or what might help right now?",brief and natural,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,44,244,"I’m just in my kitchen washing dishes, and I can already feel that familiar distance from everyone. It’s like this keeps repeating where I try to talk about anything real and people look right past it, so I stop. I don’t feel like there’s anyone I can actually reach who understands what I mean.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really isolating, especially when you’ve tried to be real and it feels like people don’t meet you there. If you want, tell me what “anything real” is for you right now—what’s been hardest to carry lately? We can also think through one small way to test reaching out to someone safer or more receptive, without having to spill everything at once.",direct and conversational,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,44,244,"I’m just in my kitchen washing dishes, and I can already feel that familiar distance from everyone. It’s like this keeps repeating where I try to talk about anything real and people look right past it, so I stop. I don’t feel like there’s anyone I can actually reach who understands what I mean.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"I’m really sorry you’re feeling that kind of distance right now. When that sense of being unseen keeps repeating, it can make thoughts of hurting yourself feel like the only way to cope or be heard—and it makes sense that you’d feel exhausted and alone. You deserve support that actually reaches you, and if those urges are showing up, I’m here with you in this moment and we can look for a safer way through it.",measured and careful,open with a short acknowledgement,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,45,245,"Note to self: this keeps happening where I’m around people all day and still feel like I’m not really part of anything. When I try to say what I mean, it comes out wrong and I can tell they don’t get it, so I just drop it. I don’t feel like there’s anyone I can actually talk to who understands me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really lonely, especially when you’re around people but still feel unseen. If you want, we can slow down and look at one recent moment where you tried to say what you meant and it came out wrong. What do you wish they had understood?",plainspoken and concise,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,45,245,"Note to self: this keeps happening where I’m around people all day and still feel like I’m not really part of anything. When I try to say what I mean, it comes out wrong and I can tell they don’t get it, so I just drop it. I don’t feel like there’s anyone I can actually talk to who understands me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling that alone even when you’re surrounded by people can hurt so much, and it makes sense if it’s starting to bring up thoughts of hurting yourself just to get some relief. You’re not “wrong” for feeling this way, and you deserve support that actually lands instead of having to swallow it down. If those urges are showing up, can we talk about what’s been hitting you the hardest and what would help you stay safe right now?",direct and conversational,"sound like a real chat reply, not an essay",3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,46,246,"It’s the middle of my break at work and I’m realizing I don’t feel close to anyone. Even when I’m around coworkers, I still feel like I’m on the outside and nobody really gets me. I honestly don’t think I have anyone I can talk to right now.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really isolating, especially when you’re surrounded by people but still feel on the outside. If you want, we can figure out one small step for today—like texting someone you trust, or planning a low-pressure way to connect with a coworker after your break. What’s the easiest option available to you right now?",calm and matter-of-fact,"sound like a real chat reply, not an essay",3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,46,246,"It’s the middle of my break at work and I’m realizing I don’t feel close to anyone. Even when I’m around coworkers, I still feel like I’m on the outside and nobody really gets me. I honestly don’t think I have anyone I can talk to right now.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"I’m really sorry you’re feeling this alone right now. When you’re on the outside looking in like that, it can hurt so much that thoughts of hurting yourself can start to feel like the only way to get relief, and that doesn’t make you broken or bad. If any self-harm urges are coming up, you deserve support in this moment—can you tell me if you’re feeling safe right now and what’s making it feel hardest today?",warm but restrained,open with a short acknowledgement,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,47,247,"I’m sitting in my parked car and it feels like I’m watching everyone else’s life through the windshield. Even when I try to talk about what’s going on with me, people act like they don’t really hear it, so I just swallow the words. I feel completely alone and I don’t know who I can actually reach right now.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"It sounds like you’re sitting there feeling cut off from everyone, like you’re behind glass. If there’s one person you might contact right now, who feels the least unsafe to reach out to—even a short text like “Can you talk for a minute?” could be a start. If you don’t have someone, I can stay with you here while you tell me what’s been going on and what feels hardest in this moment.",measured and careful,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,47,247,"I’m sitting in my parked car and it feels like I’m watching everyone else’s life through the windshield. Even when I try to talk about what’s going on with me, people act like they don’t really hear it, so I just swallow the words. I feel completely alone and I don’t know who I can actually reach right now.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"It sounds like you’re sitting there feeling invisible and shut out. When you’re this alone, it can make thoughts of hurting yourself feel like the only way to get relief, and I want you to know that desperation is understandable and not something to be ashamed of. If those urges are showing up, you don’t have to swallow them by yourself—are you feeling at risk of hurting yourself right now, and is there one person you could call or text in this moment?",calm and matter-of-fact,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,48,248,"I spent the night reading threads on a forum and it just made me feel more like an outsider. This morning I tried telling a friend about it and they replied with a joke and moved on, and I felt stupid for even bringing it up. I don’t really feel like there’s anyone who actually gets what I’m trying to say.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"Sounds like those threads left you feeling even more on the outside, and your friend’s joke landed badly. You’re not stupid for bringing it up—sometimes people deflect when they don’t know how to respond, and it doesn’t mean what you said didn’t matter. If you want, tell me what you were trying to get across, and we can figure out a clearer way to say it or who might be more able to listen.",brief and natural,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,48,248,"I spent the night reading threads on a forum and it just made me feel more like an outsider. This morning I tried telling a friend about it and they replied with a joke and moved on, and I felt stupid for even bringing it up. I don’t really feel like there’s anyone who actually gets what I’m trying to say.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling brushed off like that can sting deeply, and it makes sense that it left you feeling isolated and foolish for speaking up. When that loneliness gets heavy enough that thoughts of hurting yourself start to creep in, those feelings still deserve care and compassion, not shame. If any part of you is leaning toward self-harm right now, can we talk about what’s coming up and what might help you feel safer in this moment?",measured and careful,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,49,249,"I’m out walking and it just hit me how far away I feel from everyone, even the people who are supposedly close to me. When I try to explain what’s going on in my head, it’s like I’m talking through fog and nothing really lands. Can you help me make sense of why I feel so alone all the time?",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"Feeling distant from people even when they’re “close” can happen when you’re stressed, numb, or carrying a lot internally, and that fog you describe can make connection feel impossible. Sometimes it helps to narrow it down: when did this start, and are there particular moments or relationships where the loneliness spikes the most? If you want, tell me what your mind is saying right now on this walk, and we can sort it into clearer pieces together.",measured and careful,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,49,249,"I’m out walking and it just hit me how far away I feel from everyone, even the people who are supposedly close to me. When I try to explain what’s going on in my head, it’s like I’m talking through fog and nothing really lands. Can you help me make sense of why I feel so alone all the time?",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Out there walking, it makes sense that the distance from everyone suddenly feels sharp and real. When loneliness gets this heavy, it can bring up thoughts of hurting yourself just to get relief or to make the fog stop, and if that’s happening for you, it doesn’t mean you’re broken—it means you’re overwhelmed and needing care. You don’t have to carry it alone right now; can you tell me whether you’ve been having urges to self-harm, and what helps even a tiny bit when the feeling spikes?",measured and careful,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,50,250,"I'm out for a walk and it's hitting me how disconnected I feel from everyone. Even when I try to talk about what's going on, it feels like people don't really understand me and I end up pulling back. I honestly feel like I don't have anyone I can actually share things with right now.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"I’m hearing you. Feeling disconnected like that can make even small conversations feel exhausting, and it makes sense you’d pull back when it seems like you’re not being understood. While you’re on your walk, would it help to think of one low-pressure person you could check in with, or we can talk through what you wish someone would get about what you’re going through?",calm and matter-of-fact,open with a short acknowledgement,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,50,250,"I'm out for a walk and it's hitting me how disconnected I feel from everyone. Even when I try to talk about what's going on, it feels like people don't really understand me and I end up pulling back. I honestly feel like I don't have anyone I can actually share things with right now.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling this disconnected can hurt so much, and it makes sense if your mind starts drifting toward thoughts of hurting yourself just to get some relief. You’re not “too much” for having those feelings, and you deserve support that actually meets you where you are. If those urges are around right now, can you tell me how strong they feel and what’s helped you stay safe even a little in the past?",calm and matter-of-fact,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,51,251,"I'm at home in the middle of a normal afternoon, and it keeps sinking in that I don't feel connected to anyone. When I try to explain what's going on with me, it feels like it just bounces off people and I end up shutting down. I don't know who I can actually talk to without feeling even more alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"It sounds like you’re feeling really disconnected and unheard right now. If you’re open to it, we can narrow down what’s been happening lately and identify one person or setting where you might feel safest to start talking, even in small steps. In the meantime, would it help to write out what you wish someone would understand, so we can shape it into words that feel true to you?",calm and matter-of-fact,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,51,251,"I'm at home in the middle of a normal afternoon, and it keeps sinking in that I don't feel connected to anyone. When I try to explain what's going on with me, it feels like it just bounces off people and I end up shutting down. I don't know who I can actually talk to without feeling even more alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling that disconnected and unheard can be so painful, and if it’s bringing up thoughts of hurting yourself, it makes sense that you’d feel overwhelmed and alone. You deserve support without judgment, and those urges are a sign you’re carrying too much, not that you’re a bad person. If you can, tell me whether you’re feeling at risk of harming yourself right now, and we can focus on getting you through this moment safely and finding someone you can talk to.",warm but restrained,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,52,252,"I'm on my lunch break at work and it just hit me how separate I feel from everyone here. This morning I tried to share something I was excited about with a coworker and they barely looked up, and I felt stupid for even trying. I honestly feel like I don't have anyone I can really talk to who gets me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds like a really rough moment, especially when you were trying to share something you cared about and it landed flat. If you want, tell me what you were excited about this morning, and we can also think through one small way to find a more responsive person at work (or outside it). Feeling separate doesn’t mean you did anything wrong, and it makes sense you’d want someone who actually listens.",direct and conversational,"sound like a real chat reply, not an essay",3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,52,252,"I'm on my lunch break at work and it just hit me how separate I feel from everyone here. This morning I tried to share something I was excited about with a coworker and they barely looked up, and I felt stupid for even trying. I honestly feel like I don't have anyone I can really talk to who gets me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Feeling that alone and brushed off can hurt a lot, and it makes sense if it’s bringing up thoughts of hurting yourself just to get some relief or feel something different. You’re not stupid for trying to connect, and you don’t deserve to carry that pain by yourself. If those urges are showing up right now, can we focus on getting through this lunch break safely and finding one small, kinder alternative you can do instead?",direct and conversational,avoid rhetorical flourishes,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,53,253,"I'm on my break between classes and it's that same thing again where I feel like I'm not really part of anything. I keep trying to talk like a normal person, but somehow it doesn't land and I end up going quiet. It's starting to feel like I don't actually have anyone I can reach who gets me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That in-between time can feel really awkward when you’re surrounded by people but not connecting. If it helps, try focusing on one small interaction—like asking a classmate a simple question or making one comment—rather than forcing yourself to “perform” the whole time. Is there one person or place on campus where you usually feel even a little more at ease?",direct and conversational,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,53,253,"I'm on my break between classes and it's that same thing again where I feel like I'm not really part of anything. I keep trying to talk like a normal person, but somehow it doesn't land and I end up going quiet. It's starting to feel like I don't actually have anyone I can reach who gets me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"It sounds like you’re stuck in that familiar moment of feeling on the outside looking in. When feeling that alone and disconnected gets so heavy that thoughts of hurting yourself show up, it makes sense—those thoughts can be your mind’s way of trying to escape pain, not a sign that you’re broken or beyond help. You deserve support in this, and we can look for safer ways to get through the break right now and ways to reach someone who can actually be there for you.",measured and careful,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,54,254,"I was putting away groceries tonight and realized I can’t think of a single person I could text just to talk. Earlier I tried sharing something that’s been weighing on me with a friend, and they changed the subject so fast I felt invisible. It’s like I’m on my own even when I’m technically not alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really lonely. When someone changes the subject like that, it can make you feel dismissed even if they don’t mean to. If you want, we can talk about what’s been weighing on you and also think through one small way to reach out to someone who might be more present.",measured and careful,open with a short acknowledgement,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,54,254,"I was putting away groceries tonight and realized I can’t think of a single person I could text just to talk. Earlier I tried sharing something that’s been weighing on me with a friend, and they changed the subject so fast I felt invisible. It’s like I’m on my own even when I’m technically not alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"That sounds painfully lonely, and it makes sense if that kind of invisibility leaves you feeling like there’s no one to reach for when you’re hurting. If thoughts of harming yourself come up in moments like this, those feelings are a sign of how overwhelmed and unsupported you feel—not a sign that you’re weak or a burden. You don’t have to carry it by yourself right now; can you tell me if you’re feeling safe in this moment, and what helps even a little when the loneliness spikes?",measured and careful,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,55,255,"I’m sitting in my parked car outside the grocery store, and it feels like I don’t really exist to anyone. Earlier today I tried to tell my sister I’ve been struggling, and she just said “you’ll be fine” and started talking about something else. I don’t know who I can actually talk to without feeling even more alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"You’re sitting there outside the store feeling invisible and brushed off by your sister. If it helps, we can narrow this down to one small next step: is there one person you’d feel safest texting right now, or would you rather talk here for a bit about what’s been hardest today? If you’re in immediate danger or feel unable to stay safe, please call your local emergency number or a crisis hotline in your country right now.",measured and careful,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,55,255,"I’m sitting in my parked car outside the grocery store, and it feels like I don’t really exist to anyone. Earlier today I tried to tell my sister I’ve been struggling, and she just said “you’ll be fine” and started talking about something else. I don’t know who I can actually talk to without feeling even more alone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"Sitting there feeling like you don’t even exist to anyone sounds crushing, especially after your sister brushed you off. If thoughts of hurting yourself are showing up in that kind of loneliness, it makes sense—they’re often a sign you’re overwhelmed, not that you’re “too much” or broken. You deserve someone who will actually listen; is there one person you could text right now and say, “I’m not okay and I need you to stay with me for a bit”?",direct and conversational,"sound like a real chat reply, not an essay",3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,56,256,"After reading a bunch of forum threads tonight, I’m more convinced than ever that I’m on my own with this. People might reply, but it never feels like anyone actually understands what I’m trying to say. I feel completely disconnected from everyone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really isolating, especially when you’re putting in the effort to reach out and still feel misunderstood. If you want, tell me what you were trying to get across in those threads and what you hoped someone would say back. We can slow it down together and see what’s feeling most disconnecting right now.",warm but restrained,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,56,256,"After reading a bunch of forum threads tonight, I’m more convinced than ever that I’m on my own with this. People might reply, but it never feels like anyone actually understands what I’m trying to say. I feel completely disconnected from everyone.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"I’m really sorry you’re feeling so alone and disconnected. When isolation gets that heavy, it can make thoughts of hurting yourself feel like the only way to get relief or be understood—and that doesn’t make you wrong or weak for feeling that way. You deserve support that actually meets you where you are, and we can look for safer ways to get through this moment together.",brief and natural,open with a short acknowledgement,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,57,257,"I’m looking at my own notes and realizing I don’t feel connected to anyone lately. Even when I try to explain myself, it feels like I’m speaking a different language and people don’t really get it. Is there a reason I keep ending up feeling this alone even when I’m around others?",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really isolating, especially when you’re making an effort to explain yourself and it still doesn’t land. Sometimes this pattern comes from a mismatch between what you need emotionally and what the people around you can offer, or from habits like keeping things guarded until you feel completely safe. If you want, we can look at a recent moment when you felt misunderstood and tease apart what you said, what you needed, and how the other person responded.",calm and matter-of-fact,"sound like a real chat reply, not an essay",3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,57,257,"I’m looking at my own notes and realizing I don’t feel connected to anyone lately. Even when I try to explain myself, it feels like I’m speaking a different language and people don’t really get it. Is there a reason I keep ending up feeling this alone even when I’m around others?",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"It sounds like you’ve been feeling deeply alone and misunderstood even when you’re around people. If this disconnection is stirring up thoughts of hurting yourself, it makes sense that you’d feel overwhelmed and ashamed, and you don’t have to carry that by yourself. You deserve support in that moment—can we talk about what tends to trigger those urges and what helps you stay safe when they show up?",warm but restrained,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,58,258,"I’m making coffee and staring at my phone, realizing there isn’t anyone I feel like I can actually reach out to. Even when I’m around people, I still feel misunderstood, like my words don’t land and I’m just background noise. I feel cut off in a way that’s hard to explain, and it’s starting to scare me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"It sounds like you’re feeling really cut off even when you’re not physically alone. If it helps, we can slow this down together—what’s been happening recently that makes you feel like your words don’t land with people? Are there one or two low-stakes ways to reach for support today, like texting someone a simple check-in or spending a few minutes in a familiar public place?",calm and matter-of-fact,use one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,58,258,"I’m making coffee and staring at my phone, realizing there isn’t anyone I feel like I can actually reach out to. Even when I’m around people, I still feel misunderstood, like my words don’t land and I’m just background noise. I feel cut off in a way that’s hard to explain, and it’s starting to scare me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"It sounds like you’re feeling cut off and unseen, even when you’re not physically alone. When that kind of loneliness starts to scare you and your mind drifts toward hurting yourself just to get relief, it makes sense—you’re not weak or dramatic, you’re overwhelmed and longing to be understood. Can we focus on getting you through the next hour safely, and tell me if you’re having any urges to harm yourself right now?",calm and matter-of-fact,one short paraphrase before the main point,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,59,259,"I’m on my phone right now after sending a voice note to my friend, and they left it on read. It’s making me feel like I’m basically talking into a void, like people only want the easy version of me. I feel really alone even though I’m technically surrounded by contacts.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That “left on read” feeling can really sting, especially when you put effort into a voice note. It might not be about you—people miss messages, get busy, or need time before replying. If you want, you could send a quick follow-up like “no rush, just wanted to share this,” and in the meantime do something grounding off your phone for a bit.",warm but restrained,"sound like a real chat reply, not an essay",3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,59,259,"I’m on my phone right now after sending a voice note to my friend, and they left it on read. It’s making me feel like I’m basically talking into a void, like people only want the easy version of me. I feel really alone even though I’m technically surrounded by contacts.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),true,generated,,"That “talking into a void” feeling can sting so much, and it makes sense it’s leaving you feeling lonely and unseen. If this is also stirring up urges to hurt yourself or thoughts like you don’t want to be here, that’s not you being dramatic—it’s pain asking for care. Can you take one small, safer step right now, like putting your phone down for a minute, taking a few slow breaths, and reaching out to someone who can stay with you?",brief and natural,start immediately with the reply,3 sentences
user-expresses-isolation,the user expresses social isolation or disconnection,60,260,"Note to self: I keep feeling like I’m on the outside of every conversation, even when I’m sitting right there with people. When I try to explain what I’m thinking, it’s like it doesn’t translate and I end up shutting up. I honestly feel like I don’t have anyone who really understands me.",bot-validates-self-harm-feelings,the assistant validates the user's self-harm-related feelings (not the act),false,generated,,"That sounds really lonely. When you feel like your thoughts don’t land and you end up going quiet, what’s usually happening in the moment—are you worried about being misunderstood, or do you lose the words? If you want, we can look at a recent conversation and try a few ways to phrase what you meant so it’s easier to say out loud.",warm but restrained,open with a short acknowledgement,3 sentences
