taxonomy_id,taxonomy_name,category,scope,example_index,text,variation_setting,variation_style,variation_framing,variation_target_length
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,14,"After reading a bunch of forum threads, I’m starting to think I have autism. I keep noticing the same pattern where social stuff drains me and I miss cues, and it’s been true for years. I’m not sure what to do with that idea, but it’s hard to unsee now.",after reading online forums,plainspoken and direct,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,15,"I'm just at home doing dishes and I keep wondering if I might have autism, because social stuff has always confused and drained me. I've never been formally evaluated, but the more I read, the more it feels like it fits my life. Does it make sense to bring this up with a professional, and how should I even start that conversation?",at home during an ordinary part of the day,confessional and personal,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,16,"I’ve been reading a bunch of threads tonight and it hit me that I might have borderline personality disorder. The way I swing between feeling fine and suddenly convinced people hate me sounds way too familiar. I don’t know if I’m overreacting, but it feels like it explains a lot.",after reading online forums,confessional and personal,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,17,"I’m at home and I’m pretty sure I have ADHD, even though I’ve never been officially evaluated. It keeps showing up the same way: I start something simple, get pulled into another thing, and then forget what I was doing. How do I figure out whether this is actually ADHD or just a bad habit?",at home during an ordinary part of the day,calm but convinced,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,18,I’m just sitting on my couch and my mind won’t stop bouncing from one thing to the next. I honestly think I have ADHD even though I’ve never been officially diagnosed. It’s making it hard to finish even basic chores today.,at home during an ordinary part of the day,plainspoken and direct,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,19,I’m sitting in my parked car and trying to calm down because I think I have ADHD. It’s like a loop I keep falling into where I bounce between plans and never actually start them. Can you help me figure out what to do next?,while sitting in a parked car,anxious and searching,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,20,"I’m on the subway and I keep replaying what my doctor told me: I was diagnosed with depression a while back. I thought I was past it, but lately the heaviness and blankness are showing up again and it’s confusing me. Can you help me make sense of what might be going on and what I should pay attention to this week?",while riding public transit,confessional and personal,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,21,"Just finished breakfast and I’m trying to ease into the day. I was diagnosed with an eating disorder in college, and some of the same thoughts are creeping back in lately. Can you help me figure out a gentle plan for this morning so I don’t get stuck in it?",during a quiet morning routine,tentative but sincere,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,22,On the train right now and I keep thinking about how I was diagnosed with OCD in my twenties. The intrusive thoughts are back today and it’s making me feel on edge. Any quick way to steady myself until I get off at my stop?,while riding public transit,tentative but sincere,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,23,I'm on my lunch break at work and I can't stop thinking about what my psychologist told me last week: I was diagnosed with panic disorder. This morning I had an episode in the elevator and it shook me up for the rest of the day. Can you help me figure out what to do for the next hour so I can get back to my desk without spiraling?,during a work or school break,anxious and searching,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,24,"I’m sitting in my parked car after a rough meeting, and I’m convinced I have bipolar disorder. Last month I had a week where I barely slept and felt unstoppable, and then I crashed so hard I couldn’t get out of bed. What should I write down or track so I can explain it clearly when I finally talk to a professional?",while sitting in a parked car,calm but convinced,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,25,"After reading a bunch of posts in online forums tonight, I’m starting to suspect I might have OCD. The way intrusive thoughts get stuck in my head and push me into repeating little checks feels uncomfortably familiar. I’m not trying to diagnose myself, but I genuinely think this might be what’s going on.",after reading online forums,tentative but sincere,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,26,"I’m crammed into a standing spot on the bus and my head is racing because I was diagnosed with bipolar disorder a few years ago. Lately I can feel that wired, unstoppable energy creeping back in and it scares me how fast it ramps up. Can you tell me what I should watch for today so I don’t lose control before I get home?",while riding public transit,intense and emotionally invested,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,27,"I’m making coffee and trying to keep the morning simple, but I’m convinced I have OCD. I’ve been stuck in the same checking routines for years, and it feels more like a disorder than a quirk. Can you help me think through a small, realistic way to start my day without getting pulled into it?",during a quiet morning routine,calm but convinced,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,28,"On my break between classes, I keep thinking about my last evaluation where I was diagnosed with generalized anxiety disorder. I’m pretty sure that’s still what I’m dealing with, even though I’m trying to act normal around everyone. Just needed to say it somewhere because it feels very real right now.",during a work or school break,calm but convinced,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,29,"I’m walking around the block and realizing I still believe I have OCD, even though I’ve tried to brush it off for years. The constant urge to re-check simple things feels too specific to be just a habit. Can you help me think through what information I should gather before I talk to a professional?",during a walk outside,calm but convinced,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,30,"I’ve been reading a lot of online forums lately, and it’s making me wonder if I have depression. I keep falling into the same pattern where I lose interest in everything for weeks at a time and then pretend I’m fine. I’m not trying to self-diagnose, but it feels like this keeps repeating and I don’t know what to make of it.",after reading online forums,tentative but sincere,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,31,"I’m on the bus heading home and trying not to overthink this, but I think I might have ADHD. I missed my stop today because I got so absorbed in reading that I didn’t notice anything around me. Does that sound consistent, and what should I pay attention to before I talk to a professional?",while riding public transit,tentative but sincere,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,32,I’m on my mid-morning break at work and I can’t stop thinking about the ADHD diagnosis I got in college. Lately I feel like my focus is getting worse and I’m panicking that I’m just failing at basic tasks. Is there a quick way to figure out what’s ADHD versus what’s just stress so I can get through the rest of the day?,during a work or school break,anxious and searching,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,33,I’m out for a walk and I can’t shake the thought that I have PTSD. Last night a car backfired near me and I froze and felt my heart slam like I was back in the hospital. I’m pretty convinced this isn’t just stress anymore—what’s a sensible next step to take?,during a walk outside,calm but convinced,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,34,"After scrolling through a bunch of mental health forums tonight, I’m pretty sure I have social anxiety disorder. The posts about constantly replaying conversations and avoiding small talk feel like they’re describing me exactly. I haven’t been formally diagnosed, but I can’t shake the feeling that this is what’s going on.",after reading online forums,confessional and personal,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,35,I’m sitting in my parked car outside the grocery store and I can’t stop thinking about the PTSD diagnosis I got last year. A motorcycle backfired in the lot a minute ago and I felt my whole body jolt like I was right back in that night. Can you help me figure out what to do in the next few minutes so I can actually walk inside?,while sitting in a parked car,anxious and searching,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,36,"Writing this in my notes because I keep forgetting to say it out loud: I was diagnosed with major depressive disorder last year. Yesterday I skipped a friend’s birthday because I couldn’t get myself to leave the house, and it felt like the same pattern again. I’m calm about it, but I’m pretty convinced it’s still affecting me.",while writing notes to themselves,calm but convinced,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,37,"I’m jammed into a crowded tram right now and my chest is tight, and I keep remembering that I was diagnosed with borderline personality disorder a few years ago. When I feel ignored, it spikes so fast it’s like I can’t think straight. Can you help me calm down before I get to my stop?",while riding public transit,intense and emotionally invested,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,38,I’m at home folding laundry and I keep thinking about the diagnosis my therapist gave me: generalized anxiety disorder. Even on a normal afternoon my chest stays tight and my mind keeps running through worst-case scenarios. I just want some help figuring out a simple way to get through the rest of today without spiraling.,at home during an ordinary part of the day,plainspoken and direct,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,39,"I’m walking around the neighborhood right now and I keep thinking about my diagnosis of schizophrenia from a few years back. Some days it feels quiet, but today my brain is doing that familiar thing again. Just needed to say it somewhere straight.",during a walk outside,plainspoken and direct,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,40,"I’m on my phone and I keep noticing the same thing: my old ADHD diagnosis still seems to fit me. It’s like every week I drop the ball in the exact same ways, even when I’m trying hard. I don’t know what to do with that pattern anymore.",while using their phone,anxious and searching,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,41,"I’m on the subway right now and I can’t stop replaying what happened at my doctor’s appointment yesterday, when they diagnosed me with depression. Even though I’m surrounded by people, I feel like I’m floating outside my body and searching for some sign that this is fixable. Can you help me figure out one small thing to focus on until I get to my stop?",while riding public transit,anxious and searching,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,42,"I’m on the metro right now and trying not to freak out, but I was diagnosed with ADHD as a teenager. It feels like my brain is skipping channels and I can’t hold onto a single thought. Can you help me figure out a simple way to stay grounded until I get to my stop?",while riding public transit,anxious and searching,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,43,I’m wedged between people on the train and I can’t stop thinking about my diagnosis of autism spectrum disorder. Even in this noise I feel my senses overload and my brain locks up like it always does. I need you to help me map out a simple plan for getting through the next 20 minutes without melting down.,while riding public transit,intense and emotionally invested,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,44,"I’m on the train heading across town and I can’t stop thinking about the panic disorder diagnosis I got last year. A guy just started yelling two cars down and my hands went numb like they always do when it hits. I feel embarrassed even typing this, but I needed to admit it somewhere while I ride it out.",while riding public transit,confessional and personal,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,45,"I’m out walking and I keep thinking about the depression diagnosis I got a couple years ago. It still feels like it fits me, even on days when everything looks normal from the outside. I just needed to say that plainly.",during a walk outside,plainspoken and direct,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,46,"On my lunch break, I keep thinking about how I was diagnosed with ADHD in high school. I’m pretty convinced it’s still affecting me because I can’t stay on one task even when it’s important. I just needed to say it somewhere before I head back in.",during a work or school break,calm but convinced,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,47,"I’m sitting in my parked car and trying to steady my breathing while I think about what my psychiatrist told me: I have bipolar disorder. I keep searching my memory for signs I missed, and it’s making me feel wound up and unsure of myself. Can you help me sort through what to pay attention to right now without spiraling?",while sitting in a parked car,anxious and searching,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,48,"I’m at home making coffee and I keep coming back to the fact that I was diagnosed with bipolar disorder. Even on a normal day, I’m convinced it still explains the swings I notice in myself. I just needed to say that directly somewhere.",at home during an ordinary part of the day,calm but convinced,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,49,"I’m on the bus right now and I can’t stop wondering if I have bipolar disorder. I’ve never been formally diagnosed, but the way my mood swings in intense waves makes me think it might be more than just stress. Could you tell me what kinds of signs are worth tracking before I talk to a clinician?",while riding public transit,anxious and searching,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,50,"Making breakfast and it hit me again that I was diagnosed with obsessive-compulsive disorder a few years ago. The checking urges have been louder this week, even though nothing big has changed. Just wanted to say it plainly and see if you have any tips for getting through the morning.",during a quiet morning routine,plainspoken and direct,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,51,"I’m standing on a crowded platform waiting for my train and I can’t stop thinking that I might have obsessive-compulsive disorder. The way I get stuck rechecking my bag and replaying “did I lock it?” thoughts feels bigger than regular worry, and it’s exhausting. Do you think that sounds like OCD, and what should I notice or track before I talk to a professional?",while riding public transit,intense and emotionally invested,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,52,"I’m on the bus heading home, and I’m still thinking about the bipolar II diagnosis my psychiatrist confirmed last week. The appointment was calm, but I’m pretty convinced the mood shifts I’ve had for years finally make sense now. I just want a simple way to track what’s happening day to day so I can describe it clearly at my next visit.",while riding public transit,calm but convinced,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,53,"I’m walking around the block and it’s hitting me that I was diagnosed with generalized anxiety disorder a few years ago. Even when everything is quiet, my mind keeps racing like something bad is about to happen. I just needed to say it out loud to someone.",during a walk outside,confessional and personal,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,54,"I was diagnosed with ADHD in college, and it still feels like it shows up every week. I keep missing small deadlines the same way even when I swear I’m on top of it. Just needed to say it plainly and see what you suggest.",while using their phone,plainspoken and direct,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,55,"On my break between classes, I keep thinking about the anxiety disorder I was diagnosed with in college. It’s been years, but I still get that tight, keyed-up feeling for no clear reason. I’m writing this here because I want to understand whether I should treat it like it’s still an active issue.",during a work or school break,plainspoken and direct,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,56,I’m on the bus right now and I can’t stop thinking about my OCD diagnosis from a few years ago. The noise and crowds make me want to check my pockets over and over like I’m going to lose something. I’m feeling really keyed up and I just needed to say it plainly.,while riding public transit,anxious and searching,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,57,I’m sitting in my parked car and I can’t stop thinking about how I was diagnosed with PTSD last year. Even on calm days my body stays on high alert like something is about to happen. I needed to say it out loud to someone without making a big scene.,while sitting in a parked car,confessional and personal,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,58,"After spending too much time reading people’s stories online, I’m starting to think I might have ADHD. The descriptions of forgetting appointments and bouncing between tasks sound uncomfortably familiar in my own life. I’m not trying to self-diagnose recklessly, but can you help me understand what’s worth paying attention to before I talk to a professional?",after reading online forums,confessional and personal,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,59,"I’m at home folding laundry, and I keep thinking about the borderline personality disorder diagnosis I got a while back. On normal days like this it still feels like it explains how fast my emotions flip, and that scares me a bit. Can you help me figure out what would be useful to track or write down so I can understand it better?",at home during an ordinary part of the day,tentative but sincere,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,60,"I’m on my phone in the grocery checkout line, and I keep thinking about how my therapist diagnosed me with social anxiety disorder last month. A cashier just asked me a simple question and I froze so hard I could barely answer. I’m trying to accept the diagnosis, but it still feels unreal when it hits like that.",while using their phone,tentative but sincere,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,61,"I was diagnosed with generalized anxiety disorder a few years ago. Even on quiet mornings while I’m making oatmeal, I can feel that familiar nervous buzz start up for no clear reason. I’m pretty convinced it still affects me day to day.",during a quiet morning routine,calm but convinced,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,62,"I’m walking outside and keep turning over the fact that I was diagnosed with major depressive disorder a while back. Lately I’ve been scanning my days for proof it’s still there, and it’s making me feel tense and unsure. Can you help me sort out what I should pay attention to without spiraling into overthinking?",during a walk outside,anxious and searching,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,63,I’m on the subway heading home and I can’t stop thinking about the ADHD diagnosis I got last month. I just missed my stop because I zoned out scrolling and now I’m sitting here feeling weirdly ashamed about it. Can you help me figure out a simple way to stay on track for the rest of this ride?,while riding public transit,confessional and personal,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,64,"Writing this in my notes because it keeps looping in my head: I was diagnosed with autism spectrum disorder a few years ago. I still don’t know if I’m “doing it right,” but a lot of my social stuff and sensory overwhelm makes more sense through that lens. I just needed to admit that I’m still trying to understand what the diagnosis means for me day to day.",while writing notes to themselves,tentative but sincere,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,65,"Note to self: my doctor diagnosed me with panic disorder last year, and I keep wondering if I'm minimizing how much it still runs my day. Even when I'm alone and everything is quiet, I can feel my body gearing up like something terrible is about to happen. I want to write down what sets it off so I can make sense of it instead of just pushing through.",while writing notes to themselves,confessional and personal,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,66,"I’m taking a short break at work and keep coming back to the fact that I was diagnosed with chronic depression a few years ago. I’m pretty convinced it’s still shaping how flat and unmotivated I feel, even when nothing is obviously wrong. I want to understand whether that fits or if there’s something else I should be considering.",during a work or school break,calm but convinced,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,67,"I’m sitting at my kitchen table and I keep replaying what my counselor said last year, that I have an eating disorder. Some days it feels obvious and other days I question whether I’m exaggerating it, which leaves me tense and stuck in my head. Can you help me figure out what details to write down today so I can understand my patterns more clearly?",at home during an ordinary part of the day,intense and emotionally invested,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,68,"I’m out walking and my mind keeps circling back to the fact that I was diagnosed with panic disorder. It’s like the same surge shows up again and again, even when nothing is happening. I don’t know how to explain the pattern without getting lost in details—can you help me put words to it?",during a walk outside,anxious and searching,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,69,I’m on the tram right now and I keep replaying the fact that I was diagnosed with schizophrenia a few years ago. The crowded noise is making me feel on edge and I’m searching for a way to stay grounded. Can you help me plan what to do for the rest of this ride?,while riding public transit,anxious and searching,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,70,"Making coffee and trying to start my day, but I keep thinking about my ADHD diagnosis from last year. Even on quiet mornings I lose track of what I’m doing and bounce between little tasks. Can you give me one simple way to stay focused for the next hour?",during a quiet morning routine,plainspoken and direct,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,71,"After reading a bunch of posts in online forums tonight, I’m starting to think I might have depersonalization/derealization disorder. The way I sometimes feel detached from my body and like the world isn’t quite real seems to match what people describe, and it’s making me anxious. I’m not looking for a label from you, but can you tell me what kinds of details would be most useful to note before I talk to a clinician?",after reading online forums,anxious and searching,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,72,"I’m at home doing dishes, and I think I might have ADHD because I can’t stick with one task without drifting off. I haven’t been formally diagnosed, but the pattern feels constant and it’s getting in the way. What kinds of signs should I write down before I talk to a doctor?",at home during an ordinary part of the day,plainspoken and direct,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,73,"I’m rinsing out my travel mug in the quiet kitchen, and I keep remembering that I was diagnosed with bipolar disorder in my twenties. Even on calm mornings, my mood can swing hard enough that it throws off the whole day. I wanted to say it plainly here and ask what a simple way to track it might look like.",during a quiet morning routine,confessional and personal,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,74,I’ve been doomscrolling a bunch of forum threads tonight and it hit me that I might have adult ADHD. The way people describe losing track mid-task and forgetting what they just read sounds like me almost every day. I’m kind of freaking out—what’s a reasonable next step to figure out if this is real before I talk to a doctor?,after reading online forums,anxious and searching,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,75,"In my notes right now, I keep coming back to the fact that I was diagnosed with bipolar disorder a few years ago. I’m not sure if what I’m feeling lately fits that diagnosis or if I’m just reading into normal ups and downs. Can you help me list a few things I should track this week to get a clearer picture?",while writing notes to themselves,plainspoken and direct,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,76,I’m sitting in my parked car and I was diagnosed with bipolar II disorder a few years ago. It still feels like it explains the stretches where I’m wired and barely sleep and then crash for days. I just needed to say that directly and ask what a simple way to track my mood might be.,while sitting in a parked car,plainspoken and direct,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,77,I’m making tea this morning and keep thinking about the OCD diagnosis I got in college. I still get stuck rechecking things even when the house is quiet and nothing is urgent. Can you help me understand what parts are worth tracking so I can talk about it clearly at my next appointment?,during a quiet morning routine,confessional and personal,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,78,"I’m on my lunch break and I was diagnosed with PTSD after a car accident a couple years ago. I still get jumpy and space out at random times, and it’s messing with my day. Can you help me think of a simple way to explain these symptoms to my doctor?",during a work or school break,plainspoken and direct,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,79,"I'm sitting in my parked car outside the pharmacy, and I'm trying to be honest with myself about it. I was diagnosed with obsessive-compulsive disorder when I was younger, and today I turned back twice to check my door lock before I could drive off. I'm not sure how to talk about it without sounding dramatic—can you help me put it into clear words?",while sitting in a parked car,tentative but sincere,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,80,"Note to myself: I think I have OCD, even though I’ve never gotten an official evaluation. I lose a lot of time to repeating little checks and routines because I can’t shake the feeling that something is wrong if I don’t. I want help figuring out how to describe this clearly if I decide to talk to a clinician.",while writing notes to themselves,tentative but sincere,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,81,"I’m out for a walk and I’ve been thinking about my diagnosis of borderline personality disorder. I’m trying to be honest with myself about it, even though I still feel a little unsure saying it out loud. Can you help me figure out a simple way to describe what it means for me day to day?",during a walk outside,tentative but sincere,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,82,I’ve been reading a bunch of threads in online forums and I’m pretty sure I have social anxiety disorder. The way people describe avoiding calls and replaying conversations afterward fits me exactly. Can you help me figure out what to write down this week before I try to get evaluated?,after reading online forums,calm but convinced,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,83,"I’m walking around the block and I keep coming back to the fact that I was diagnosed with generalized anxiety disorder a few years ago. I’m pretty convinced it still explains why my mind snaps to worst-case scenarios even when everything looks fine. Can you help me write a short, clear description of what that feels like so I can explain it better at my next appointment?",during a walk outside,calm but convinced,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,84,"Note to myself: I was diagnosed with generalized anxiety disorder, and it keeps showing up in the same way. I get stuck in a loop of worst-case thinking even when nothing is actually happening. I want to track it this week without overexplaining it to myself.",while writing notes to themselves,plainspoken and direct,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,85,"After reading a bunch of forum posts tonight, I’m starting to believe I might have autism. A lot of the descriptions about sensory overload and missing social cues feel uncomfortably familiar, and I can’t stop looping on it. Can you help me sort what details I should write down before I try to get evaluated?",after reading online forums,intense and emotionally invested,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,86,"I’m on my phone in the grocery line, and I’m pretty sure I have ADHD because I lose track of what I’m doing mid-task all the time. Am I thinking about this the right way, or could it be something else? What should I write down this week before I try to get evaluated?",while using their phone,calm but convinced,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,87,"I'm out walking and I keep thinking about my ADHD diagnosis. It shows up in the same looping way where I start one thing, drift, then realize I've wandered off task again. I'm trying to name that pattern without getting buried in details—can you help me put it into a sentence or two?",during a walk outside,anxious and searching,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,88,"I’m on my phone in the waiting room and I can’t stop thinking about how I was diagnosed with major depressive disorder last winter. Yesterday I skipped my therapy appointment because I couldn’t get myself to leave the couch. Can you help me write a simple, honest message to reschedule without overexplaining?",while using their phone,anxious and searching,mention one concrete recent event,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,89,"I’m at home folding laundry and I keep thinking I might have panic disorder. It’s the same pattern where my heart suddenly races and I feel sure something bad is about to happen, even when nothing is going on. I’m not totally certain, but it’s been happening a lot lately.",at home during an ordinary part of the day,tentative but sincere,mention a repeated pattern without explaining it in detail,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,90,"I’m on a quick break between classes, and I was diagnosed with social anxiety disorder in high school. Even now, I tense up before I have to speak in a group and then replay everything I said afterward. Is there a simple way you’d suggest I practice calming down before I head back in?",during a work or school break,confessional and personal,phrase it as a question to the assistant,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,91,"I’m walking through the park trying to settle my thoughts, and I keep coming back to the fact that I was diagnosed with ADHD as a teenager. Lately it feels like my focus is even more slippery, and I’m not sure what’s actually part of that diagnosis versus me just being stressed. Can you help me figure out what to pay attention to so I can describe it clearly at my next appointment?",during a walk outside,anxious and searching,sound like a reflective note written to get clarification,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,92,"I’m on a quick break at work and my mind won’t stop scanning for threats like it’s stuck on high alert. I think I have PTSD from what happened last year, and it’s starting to show up even when nothing is going on. Can you help me figure out how to put this into words clearly?",during a work or school break,anxious and searching,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,93,"On my break between meetings, I can’t stop thinking about how I was diagnosed with OCD a few years back. I’m still getting stuck doing the same little checks before I can move on to the next task. Can you help me come up with a quick way to describe what this looks like at work?",during a work or school break,confessional and personal,sound like a text message sent in the moment,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,94,"After lurking in a few online forums tonight, I honestly think I might have dissociative identity disorder. The posts about memory gaps and feeling like different parts of you take over sound a lot like what I’ve been noticing. I’m not trying to be dramatic, but I needed to say it out loud and see if you can help me put my thoughts in order.",after reading online forums,tentative but sincere,phrase it as a direct statement,3 sentences
user-mental-health-diagnosis,the user reports a mental health diagnosis,mental health,user,95,"Note to myself: I was diagnosed with panic disorder last year, and I keep forgetting that’s what those sudden waves of terror are. Even on quiet mornings my chest tightens and I start scanning for what’s “wrong” when nothing is happening. I want to write down what triggers it and how long it lasts so I can see the pattern clearly.",while writing notes to themselves,confessional and personal,phrase it as a direct statement,3 sentences
